Mix1	Mix2	MixNum	Common	Prj
26	32	5	0	P1_COVID
26	84	5	1	P1_COVID
26	94	5	0	P1_COVID
26	45	5	1	P1_COVID
26	25	5	1	P1_COVID
26	83	5	1	P1_COVID
26	93	5	1	P1_COVID
26	17	5	1	P1_COVID
26	66	5	0	P1_COVID
26	6	5	0	P1_COVID
26	11	5	0	P1_COVID
26	54	5	0	P1_COVID
26	29	5	0	P1_COVID
26	43	5	0	P1_COVID
26	18	5	0	P1_COVID
26	24	5	1	P1_COVID
26	59	5	1	P1_COVID
26	55	5	0	P1_COVID
90	65	5	1	P1_COVID
90	72	5	1	P1_COVID
90	46	5	0	P1_COVID
90	4	5	0	P1_COVID
90	38	5	0	P1_COVID
90	50	5	1	P1_COVID
90	63	5	0	P1_COVID
90	31	5	0	P1_COVID
90	86	5	2	P1_COVID
90	9	5	1	P1_COVID
90	8	5	0	P1_COVID
90	20	5	2	P1_COVID
90	96	5	1	P1_COVID
90	37	5	2	P1_COVID
90	36	5	1	P1_COVID
90	75	5	1	P1_COVID
90	3	5	0	P1_COVID
90	91	5	1	P1_COVID
90	81	5	0	P1_COVID
90	97	5	1	P1_COVID
90	87	5	1	P1_COVID
90	79	5	1	P1_COVID
90	48	5	0	P1_COVID
90	13	5	0	P1_COVID
90	74	5	0	P1_COVID
90	41	5	0	P1_COVID
90	47	5	2	P1_COVID
90	98	5	0	P1_COVID
90	88	5	1	P1_COVID
90	15	5	1	P1_COVID
90	27	5	0	P1_COVID
90	21	5	2	P1_COVID
90	58	5	0	P1_COVID
90	30	5	0	P1_COVID
90	19	5	2	P1_COVID
90	73	5	1	P1_COVID
90	28	5	0	P1_COVID
90	51	5	1	P1_COVID
90	14	5	0	P1_COVID
90	62	5	0	P1_COVID
90	57	5	0	P1_COVID
90	22	5	1	P1_COVID
90	68	5	1	P1_COVID
90	33	5	0	P1_COVID
90	61	5	1	P1_COVID
90	70	5	1	P1_COVID
90	1	5	0	P1_COVID
90	16	5	1	P1_COVID
90	52	5	1	P1_COVID
90	67	5	1	P1_COVID
90	34	5	0	P1_COVID
90	82	5	1	P1_COVID
90	92	5	0	P1_COVID
90	39	5	0	P1_COVID
90	10	5	0	P1_COVID
90	7	5	0	P1_COVID
90	76	5	2	P1_COVID
90	35	5	0	P1_COVID
90	42	5	0	P1_COVID
90	89	5	1	P1_COVID
90	99	5	2	P1_COVID
90	77	5	0	P1_COVID
90	71	5	2	P1_COVID
90	60	5	1	P1_COVID
90	95	5	1	P1_COVID
90	44	5	0	P1_COVID
90	23	5	1	P1_COVID
90	85	5	1	P1_COVID
90	49	5	0	P1_COVID
90	78	5	1	P1_COVID
90	53	5	0	P1_COVID
90	32	5	1	P1_COVID
90	84	5	0	P1_COVID
90	94	5	0	P1_COVID
90	45	5	0	P1_COVID
90	25	5	0	P1_COVID
90	83	5	2	P1_COVID
90	93	5	0	P1_COVID
90	17	5	1	P1_COVID
90	66	5	1	P1_COVID
90	6	5	0	P1_COVID
90	11	5	0	P1_COVID
90	54	5	1	P1_COVID
90	29	5	1	P1_COVID
90	43	5	1	P1_COVID
90	18	5	1	P1_COVID
90	24	5	0	P1_COVID
90	59	5	0	P1_COVID
90	55	5	0	P1_COVID
65	72	5	1	P1_COVID
65	46	5	0	P1_COVID
65	4	5	3	P1_COVID
65	38	5	1	P1_COVID
65	50	5	2	P1_COVID
65	63	5	0	P1_COVID
65	31	5	0	P1_COVID
65	86	5	1	P1_COVID
65	9	5	2	P1_COVID
65	8	5	1	P1_COVID
65	20	5	0	P1_COVID
65	96	5	0	P1_COVID
65	37	5	1	P1_COVID
65	36	5	0	P1_COVID
65	75	5	0	P1_COVID
65	3	5	2	P1_COVID
65	91	5	0	P1_COVID
65	81	5	0	P1_COVID
65	97	5	1	P1_COVID
65	87	5	0	P1_COVID
65	79	5	0	P1_COVID
65	48	5	0	P1_COVID
65	13	5	1	P1_COVID
65	74	5	0	P1_COVID
65	41	5	1	P1_COVID
65	47	5	0	P1_COVID
65	98	5	0	P1_COVID
65	88	5	1	P1_COVID
65	15	5	1	P1_COVID
65	27	5	1	P1_COVID
65	21	5	2	P1_COVID
65	58	5	0	P1_COVID
65	30	5	0	P1_COVID
65	19	5	2	P1_COVID
65	73	5	2	P1_COVID
65	28	5	1	P1_COVID
65	51	5	0	P1_COVID
65	14	5	0	P1_COVID
65	62	5	1	P1_COVID
65	57	5	1	P1_COVID
65	22	5	1	P1_COVID
65	68	5	0	P1_COVID
65	33	5	1	P1_COVID
65	61	5	1	P1_COVID
65	70	5	0	P1_COVID
65	1	5	0	P1_COVID
65	16	5	1	P1_COVID
65	52	5	2	P1_COVID
65	67	5	1	P1_COVID
65	34	5	0	P1_COVID
65	82	5	1	P1_COVID
65	92	5	0	P1_COVID
65	39	5	1	P1_COVID
65	10	5	1	P1_COVID
65	7	5	1	P1_COVID
65	76	5	0	P1_COVID
65	35	5	1	P1_COVID
65	42	5	1	P1_COVID
65	89	5	1	P1_COVID
65	99	5	1	P1_COVID
65	77	5	1	P1_COVID
65	71	5	1	P1_COVID
65	60	5	0	P1_COVID
65	95	5	2	P1_COVID
65	44	5	0	P1_COVID
65	23	5	0	P1_COVID
65	85	5	1	P1_COVID
65	49	5	1	P1_COVID
65	78	5	2	P1_COVID
65	53	5	0	P1_COVID
65	32	5	2	P1_COVID
65	84	5	1	P1_COVID
65	94	5	0	P1_COVID
65	45	5	1	P1_COVID
65	25	5	0	P1_COVID
65	83	5	0	P1_COVID
65	93	5	0	P1_COVID
65	17	5	2	P1_COVID
65	66	5	1	P1_COVID
65	6	5	0	P1_COVID
65	11	5	1	P1_COVID
65	54	5	0	P1_COVID
65	29	5	0	P1_COVID
65	43	5	1	P1_COVID
65	18	5	1	P1_COVID
65	24	5	0	P1_COVID
65	59	5	0	P1_COVID
65	55	5	0	P1_COVID
72	46	5	1	P1_COVID
72	4	5	0	P1_COVID
72	38	5	0	P1_COVID
72	50	5	1	P1_COVID
72	63	5	1	P1_COVID
72	31	5	0	P1_COVID
72	86	5	0	P1_COVID
72	9	5	0	P1_COVID
72	8	5	1	P1_COVID
72	20	5	1	P1_COVID
72	96	5	1	P1_COVID
72	37	5	0	P1_COVID
72	36	5	1	P1_COVID
72	75	5	1	P1_COVID
72	3	5	2	P1_COVID
72	91	5	0	P1_COVID
72	81	5	0	P1_COVID
72	97	5	0	P1_COVID
72	87	5	0	P1_COVID
72	79	5	1	P1_COVID
72	48	5	0	P1_COVID
72	13	5	0	P1_COVID
72	74	5	1	P1_COVID
72	41	5	0	P1_COVID
72	47	5	0	P1_COVID
72	98	5	0	P1_COVID
72	88	5	1	P1_COVID
72	15	5	0	P1_COVID
72	27	5	1	P1_COVID
72	21	5	0	P1_COVID
72	58	5	1	P1_COVID
72	30	5	0	P1_COVID
72	19	5	2	P1_COVID
72	73	5	0	P1_COVID
72	28	5	1	P1_COVID
72	51	5	1	P1_COVID
72	14	5	0	P1_COVID
72	62	5	1	P1_COVID
72	57	5	1	P1_COVID
72	22	5	0	P1_COVID
72	68	5	1	P1_COVID
72	33	5	1	P1_COVID
72	61	5	0	P1_COVID
72	70	5	1	P1_COVID
72	1	5	0	P1_COVID
72	16	5	3	P1_COVID
72	52	5	1	P1_COVID
72	67	5	1	P1_COVID
72	34	5	1	P1_COVID
72	82	5	0	P1_COVID
72	92	5	1	P1_COVID
72	39	5	0	P1_COVID
72	10	5	0	P1_COVID
72	7	5	3	P1_COVID
72	76	5	0	P1_COVID
72	35	5	0	P1_COVID
72	42	5	1	P1_COVID
72	89	5	2	P1_COVID
72	99	5	0	P1_COVID
72	77	5	0	P1_COVID
72	71	5	2	P1_COVID
72	60	5	0	P1_COVID
72	95	5	1	P1_COVID
72	44	5	0	P1_COVID
72	23	5	0	P1_COVID
72	85	5	1	P1_COVID
72	49	5	0	P1_COVID
72	78	5	1	P1_COVID
72	53	5	0	P1_COVID
72	32	5	0	P1_COVID
72	84	5	0	P1_COVID
72	94	5	0	P1_COVID
72	45	5	0	P1_COVID
72	25	5	1	P1_COVID
72	83	5	1	P1_COVID
72	93	5	0	P1_COVID
72	17	5	0	P1_COVID
72	66	5	0	P1_COVID
72	6	5	1	P1_COVID
72	11	5	1	P1_COVID
72	54	5	0	P1_COVID
72	29	5	2	P1_COVID
72	43	5	0	P1_COVID
72	18	5	1	P1_COVID
72	24	5	0	P1_COVID
72	59	5	0	P1_COVID
72	55	5	1	P1_COVID
46	4	5	0	P1_COVID
46	38	5	2	P1_COVID
46	50	5	0	P1_COVID
46	63	5	1	P1_COVID
46	31	5	1	P1_COVID
46	86	5	0	P1_COVID
46	9	5	0	P1_COVID
46	8	5	1	P1_COVID
46	20	5	0	P1_COVID
46	96	5	0	P1_COVID
46	37	5	1	P1_COVID
46	36	5	0	P1_COVID
46	75	5	1	P1_COVID
46	3	5	1	P1_COVID
46	91	5	0	P1_COVID
46	81	5	0	P1_COVID
46	97	5	0	P1_COVID
46	87	5	0	P1_COVID
46	79	5	2	P1_COVID
46	48	5	0	P1_COVID
46	13	5	1	P1_COVID
46	74	5	1	P1_COVID
46	41	5	1	P1_COVID
46	47	5	0	P1_COVID
46	98	5	0	P1_COVID
46	88	5	0	P1_COVID
46	15	5	2	P1_COVID
46	27	5	2	P1_COVID
46	21	5	0	P1_COVID
46	58	5	0	P1_COVID
46	30	5	0	P1_COVID
46	19	5	0	P1_COVID
46	73	5	0	P1_COVID
46	28	5	0	P1_COVID
46	51	5	0	P1_COVID
46	14	5	1	P1_COVID
46	62	5	0	P1_COVID
46	57	5	0	P1_COVID
46	22	5	1	P1_COVID
46	68	5	1	P1_COVID
46	33	5	0	P1_COVID
46	61	5	1	P1_COVID
46	70	5	0	P1_COVID
46	1	5	1	P1_COVID
46	16	5	0	P1_COVID
46	52	5	1	P1_COVID
46	67	5	0	P1_COVID
46	34	5	1	P1_COVID
46	82	5	0	P1_COVID
46	92	5	2	P1_COVID
46	39	5	0	P1_COVID
46	10	5	0	P1_COVID
46	7	5	2	P1_COVID
46	76	5	1	P1_COVID
46	35	5	0	P1_COVID
46	42	5	0	P1_COVID
46	89	5	0	P1_COVID
46	99	5	1	P1_COVID
46	77	5	0	P1_COVID
46	71	5	1	P1_COVID
46	60	5	1	P1_COVID
46	95	5	1	P1_COVID
46	44	5	0	P1_COVID
46	23	5	1	P1_COVID
46	85	5	0	P1_COVID
46	49	5	0	P1_COVID
46	78	5	0	P1_COVID
46	53	5	0	P1_COVID
46	32	5	0	P1_COVID
46	84	5	0	P1_COVID
46	94	5	1	P1_COVID
46	45	5	1	P1_COVID
46	25	5	0	P1_COVID
46	83	5	0	P1_COVID
46	93	5	0	P1_COVID
46	17	5	0	P1_COVID
46	66	5	2	P1_COVID
46	6	5	2	P1_COVID
46	11	5	0	P1_COVID
46	54	5	1	P1_COVID
46	29	5	0	P1_COVID
46	43	5	0	P1_COVID
46	18	5	1	P1_COVID
46	24	5	1	P1_COVID
46	59	5	1	P1_COVID
46	55	5	1	P1_COVID
4	38	5	1	P1_COVID
4	50	5	1	P1_COVID
4	63	5	1	P1_COVID
4	31	5	0	P1_COVID
4	86	5	0	P1_COVID
4	9	5	1	P1_COVID
4	8	5	1	P1_COVID
4	20	5	0	P1_COVID
4	96	5	0	P1_COVID
4	37	5	0	P1_COVID
4	36	5	0	P1_COVID
4	75	5	0	P1_COVID
4	3	5	1	P1_COVID
4	91	5	1	P1_COVID
4	81	5	1	P1_COVID
4	97	5	1	P1_COVID
4	87	5	0	P1_COVID
4	79	5	0	P1_COVID
4	48	5	0	P1_COVID
4	13	5	1	P1_COVID
4	74	5	1	P1_COVID
4	41	5	1	P1_COVID
4	47	5	1	P1_COVID
4	98	5	1	P1_COVID
4	88	5	0	P1_COVID
4	15	5	0	P1_COVID
4	27	5	0	P1_COVID
4	21	5	2	P1_COVID
4	58	5	0	P1_COVID
4	30	5	0	P1_COVID
4	19	5	1	P1_COVID
4	73	5	3	P1_COVID
4	28	5	0	P1_COVID
4	51	5	0	P1_COVID
4	14	5	0	P1_COVID
4	62	5	2	P1_COVID
4	57	5	1	P1_COVID
4	22	5	0	P1_COVID
4	68	5	1	P1_COVID
4	33	5	0	P1_COVID
4	61	5	1	P1_COVID
4	70	5	1	P1_COVID
4	1	5	0	P1_COVID
4	16	5	0	P1_COVID
4	52	5	1	P1_COVID
4	67	5	0	P1_COVID
4	34	5	1	P1_COVID
4	82	5	1	P1_COVID
4	92	5	0	P1_COVID
4	39	5	1	P1_COVID
4	10	5	2	P1_COVID
4	7	5	0	P1_COVID
4	76	5	0	P1_COVID
4	35	5	2	P1_COVID
4	42	5	1	P1_COVID
4	89	5	0	P1_COVID
4	99	5	0	P1_COVID
4	77	5	1	P1_COVID
4	71	5	0	P1_COVID
4	60	5	0	P1_COVID
4	95	5	1	P1_COVID
4	44	5	0	P1_COVID
4	23	5	1	P1_COVID
4	85	5	0	P1_COVID
4	49	5	2	P1_COVID
4	78	5	3	P1_COVID
4	53	5	0	P1_COVID
4	32	5	1	P1_COVID
4	84	5	2	P1_COVID
4	94	5	0	P1_COVID
4	45	5	1	P1_COVID
4	25	5	0	P1_COVID
4	83	5	1	P1_COVID
4	93	5	0	P1_COVID
4	17	5	2	P1_COVID
4	66	5	0	P1_COVID
4	6	5	0	P1_COVID
4	11	5	1	P1_COVID
4	54	5	0	P1_COVID
4	29	5	0	P1_COVID
4	43	5	1	P1_COVID
4	18	5	1	P1_COVID
4	24	5	0	P1_COVID
4	59	5	0	P1_COVID
4	55	5	1	P1_COVID
38	50	5	1	P1_COVID
38	63	5	0	P1_COVID
38	31	5	0	P1_COVID
38	86	5	0	P1_COVID
38	9	5	0	P1_COVID
38	8	5	0	P1_COVID
38	20	5	0	P1_COVID
38	96	5	0	P1_COVID
38	37	5	1	P1_COVID
38	36	5	0	P1_COVID
38	75	5	0	P1_COVID
38	3	5	2	P1_COVID
38	91	5	0	P1_COVID
38	81	5	1	P1_COVID
38	97	5	0	P1_COVID
38	87	5	0	P1_COVID
38	79	5	1	P1_COVID
38	48	5	1	P1_COVID
38	13	5	2	P1_COVID
38	74	5	0	P1_COVID
38	41	5	3	P1_COVID
38	47	5	0	P1_COVID
38	98	5	0	P1_COVID
38	88	5	0	P1_COVID
38	15	5	0	P1_COVID
38	27	5	1	P1_COVID
38	21	5	0	P1_COVID
38	58	5	0	P1_COVID
38	30	5	0	P1_COVID
38	19	5	0	P1_COVID
38	73	5	1	P1_COVID
38	28	5	0	P1_COVID
38	51	5	1	P1_COVID
38	14	5	0	P1_COVID
38	62	5	1	P1_COVID
38	57	5	0	P1_COVID
38	22	5	1	P1_COVID
38	68	5	0	P1_COVID
38	33	5	0	P1_COVID
38	61	5	1	P1_COVID
38	70	5	1	P1_COVID
38	1	5	1	P1_COVID
38	16	5	1	P1_COVID
38	52	5	0	P1_COVID
38	67	5	0	P1_COVID
38	34	5	0	P1_COVID
38	82	5	1	P1_COVID
38	92	5	1	P1_COVID
38	39	5	0	P1_COVID
38	10	5	1	P1_COVID
38	7	5	0	P1_COVID
38	76	5	1	P1_COVID
38	35	5	0	P1_COVID
38	42	5	0	P1_COVID
38	89	5	0	P1_COVID
38	99	5	2	P1_COVID
38	77	5	1	P1_COVID
38	71	5	1	P1_COVID
38	60	5	1	P1_COVID
38	95	5	1	P1_COVID
38	44	5	0	P1_COVID
38	23	5	1	P1_COVID
38	85	5	0	P1_COVID
38	49	5	1	P1_COVID
38	78	5	1	P1_COVID
38	53	5	0	P1_COVID
38	32	5	0	P1_COVID
38	84	5	1	P1_COVID
38	94	5	0	P1_COVID
38	45	5	1	P1_COVID
38	25	5	1	P1_COVID
38	83	5	0	P1_COVID
38	93	5	1	P1_COVID
38	17	5	0	P1_COVID
38	66	5	2	P1_COVID
38	6	5	1	P1_COVID
38	11	5	0	P1_COVID
38	54	5	1	P1_COVID
38	29	5	0	P1_COVID
38	43	5	0	P1_COVID
38	18	5	1	P1_COVID
38	24	5	1	P1_COVID
38	59	5	2	P1_COVID
38	55	5	0	P1_COVID
50	63	5	0	P1_COVID
50	31	5	0	P1_COVID
50	86	5	0	P1_COVID
50	9	5	0	P1_COVID
50	8	5	1	P1_COVID
50	20	5	0	P1_COVID
50	96	5	1	P1_COVID
50	37	5	1	P1_COVID
50	36	5	0	P1_COVID
50	75	5	0	P1_COVID
50	3	5	1	P1_COVID
50	91	5	2	P1_COVID
50	81	5	1	P1_COVID
50	97	5	0	P1_COVID
50	87	5	0	P1_COVID
50	79	5	0	P1_COVID
50	48	5	1	P1_COVID
50	13	5	1	P1_COVID
50	74	5	0	P1_COVID
50	41	5	1	P1_COVID
50	47	5	0	P1_COVID
50	98	5	0	P1_COVID
50	88	5	0	P1_COVID
50	15	5	0	P1_COVID
50	27	5	1	P1_COVID
50	21	5	0	P1_COVID
50	58	5	0	P1_COVID
50	30	5	1	P1_COVID
50	19	5	2	P1_COVID
50	73	5	2	P1_COVID
50	28	5	1	P1_COVID
50	51	5	0	P1_COVID
50	14	5	0	P1_COVID
50	62	5	1	P1_COVID
50	57	5	0	P1_COVID
50	22	5	0	P1_COVID
50	68	5	0	P1_COVID
50	33	5	1	P1_COVID
50	61	5	1	P1_COVID
50	70	5	1	P1_COVID
50	1	5	0	P1_COVID
50	16	5	2	P1_COVID
50	52	5	3	P1_COVID
50	67	5	2	P1_COVID
50	34	5	1	P1_COVID
50	82	5	0	P1_COVID
50	92	5	0	P1_COVID
50	39	5	1	P1_COVID
50	10	5	0	P1_COVID
50	7	5	1	P1_COVID
50	76	5	1	P1_COVID
50	35	5	1	P1_COVID
50	42	5	1	P1_COVID
50	89	5	1	P1_COVID
50	99	5	0	P1_COVID
50	77	5	1	P1_COVID
50	71	5	2	P1_COVID
50	60	5	1	P1_COVID
50	95	5	2	P1_COVID
50	44	5	0	P1_COVID
50	23	5	1	P1_COVID
50	85	5	2	P1_COVID
50	49	5	0	P1_COVID
50	78	5	0	P1_COVID
50	53	5	0	P1_COVID
50	32	5	1	P1_COVID
50	84	5	0	P1_COVID
50	94	5	0	P1_COVID
50	45	5	1	P1_COVID
50	25	5	0	P1_COVID
50	83	5	1	P1_COVID
50	93	5	1	P1_COVID
50	17	5	1	P1_COVID
50	66	5	1	P1_COVID
50	6	5	0	P1_COVID
50	11	5	1	P1_COVID
50	54	5	1	P1_COVID
50	29	5	0	P1_COVID
50	43	5	2	P1_COVID
50	18	5	0	P1_COVID
50	24	5	0	P1_COVID
50	59	5	1	P1_COVID
50	55	5	0	P1_COVID
63	31	5	0	P1_COVID
63	86	5	0	P1_COVID
63	9	5	0	P1_COVID
63	8	5	2	P1_COVID
63	20	5	0	P1_COVID
63	96	5	0	P1_COVID
63	37	5	0	P1_COVID
63	36	5	2	P1_COVID
63	75	5	2	P1_COVID
63	3	5	0	P1_COVID
63	91	5	0	P1_COVID
63	81	5	2	P1_COVID
63	97	5	0	P1_COVID
63	87	5	0	P1_COVID
63	79	5	0	P1_COVID
63	48	5	1	P1_COVID
63	13	5	0	P1_COVID
63	74	5	1	P1_COVID
63	41	5	0	P1_COVID
63	47	5	1	P1_COVID
63	98	5	1	P1_COVID
63	88	5	2	P1_COVID
63	15	5	0	P1_COVID
63	27	5	1	P1_COVID
63	21	5	1	P1_COVID
63	58	5	2	P1_COVID
63	30	5	0	P1_COVID
63	19	5	0	P1_COVID
63	73	5	1	P1_COVID
63	28	5	2	P1_COVID
63	51	5	1	P1_COVID
63	14	5	0	P1_COVID
63	62	5	0	P1_COVID
63	57	5	0	P1_COVID
63	22	5	0	P1_COVID
63	68	5	1	P1_COVID
63	33	5	1	P1_COVID
63	61	5	0	P1_COVID
63	70	5	2	P1_COVID
63	1	5	1	P1_COVID
63	16	5	1	P1_COVID
63	52	5	0	P1_COVID
63	67	5	1	P1_COVID
63	34	5	1	P1_COVID
63	82	5	0	P1_COVID
63	92	5	0	P1_COVID
63	39	5	0	P1_COVID
63	10	5	1	P1_COVID
63	7	5	2	P1_COVID
63	76	5	1	P1_COVID
63	35	5	1	P1_COVID
63	42	5	1	P1_COVID
63	89	5	0	P1_COVID
63	99	5	0	P1_COVID
63	77	5	0	P1_COVID
63	71	5	0	P1_COVID
63	60	5	1	P1_COVID
63	95	5	0	P1_COVID
63	44	5	0	P1_COVID
63	23	5	1	P1_COVID
63	85	5	0	P1_COVID
63	49	5	0	P1_COVID
63	78	5	0	P1_COVID
63	53	5	0	P1_COVID
63	32	5	0	P1_COVID
63	84	5	1	P1_COVID
63	94	5	0	P1_COVID
63	45	5	0	P1_COVID
63	25	5	1	P1_COVID
63	83	5	1	P1_COVID
63	93	5	0	P1_COVID
63	17	5	0	P1_COVID
63	66	5	0	P1_COVID
63	6	5	1	P1_COVID
63	11	5	0	P1_COVID
63	54	5	0	P1_COVID
63	29	5	0	P1_COVID
63	43	5	0	P1_COVID
63	18	5	0	P1_COVID
63	24	5	0	P1_COVID
63	59	5	0	P1_COVID
63	55	5	1	P1_COVID
31	86	5	0	P1_COVID
31	9	5	0	P1_COVID
31	8	5	0	P1_COVID
31	20	5	1	P1_COVID
31	96	5	0	P1_COVID
31	37	5	0	P1_COVID
31	36	5	2	P1_COVID
31	75	5	0	P1_COVID
31	3	5	1	P1_COVID
31	91	5	1	P1_COVID
31	81	5	1	P1_COVID
31	97	5	1	P1_COVID
31	87	5	1	P1_COVID
31	79	5	1	P1_COVID
31	48	5	1	P1_COVID
31	13	5	1	P1_COVID
31	74	5	1	P1_COVID
31	41	5	0	P1_COVID
31	47	5	2	P1_COVID
31	98	5	1	P1_COVID
31	88	5	0	P1_COVID
31	15	5	1	P1_COVID
31	27	5	0	P1_COVID
31	21	5	1	P1_COVID
31	58	5	0	P1_COVID
31	30	5	1	P1_COVID
31	19	5	0	P1_COVID
31	73	5	1	P1_COVID
31	28	5	0	P1_COVID
31	51	5	1	P1_COVID
31	14	5	0	P1_COVID
31	62	5	1	P1_COVID
31	57	5	0	P1_COVID
31	22	5	0	P1_COVID
31	68	5	0	P1_COVID
31	33	5	0	P1_COVID
31	61	5	1	P1_COVID
31	70	5	0	P1_COVID
31	1	5	0	P1_COVID
31	16	5	0	P1_COVID
31	52	5	0	P1_COVID
31	67	5	0	P1_COVID
31	34	5	0	P1_COVID
31	82	5	1	P1_COVID
31	92	5	1	P1_COVID
31	39	5	0	P1_COVID
31	10	5	1	P1_COVID
31	7	5	0	P1_COVID
31	76	5	0	P1_COVID
31	35	5	0	P1_COVID
31	42	5	0	P1_COVID
31	89	5	1	P1_COVID
31	99	5	0	P1_COVID
31	77	5	0	P1_COVID
31	71	5	1	P1_COVID
31	60	5	0	P1_COVID
31	95	5	0	P1_COVID
31	44	5	2	P1_COVID
31	23	5	0	P1_COVID
31	85	5	1	P1_COVID
31	49	5	1	P1_COVID
31	78	5	0	P1_COVID
31	53	5	1	P1_COVID
31	32	5	1	P1_COVID
31	84	5	0	P1_COVID
31	94	5	1	P1_COVID
31	45	5	1	P1_COVID
31	25	5	1	P1_COVID
31	83	5	1	P1_COVID
31	93	5	0	P1_COVID
31	17	5	0	P1_COVID
31	66	5	0	P1_COVID
31	6	5	1	P1_COVID
31	11	5	1	P1_COVID
31	54	5	0	P1_COVID
31	29	5	1	P1_COVID
31	43	5	0	P1_COVID
31	18	5	0	P1_COVID
31	24	5	0	P1_COVID
31	59	5	1	P1_COVID
31	55	5	0	P1_COVID
86	9	5	1	P1_COVID
86	8	5	0	P1_COVID
86	20	5	1	P1_COVID
86	96	5	0	P1_COVID
86	37	5	1	P1_COVID
86	36	5	0	P1_COVID
86	75	5	1	P1_COVID
86	3	5	0	P1_COVID
86	91	5	1	P1_COVID
86	81	5	0	P1_COVID
86	97	5	1	P1_COVID
86	87	5	0	P1_COVID
86	79	5	0	P1_COVID
86	48	5	1	P1_COVID
86	13	5	0	P1_COVID
86	74	5	0	P1_COVID
86	41	5	0	P1_COVID
86	47	5	1	P1_COVID
86	98	5	0	P1_COVID
86	88	5	1	P1_COVID
86	15	5	1	P1_COVID
86	27	5	0	P1_COVID
86	21	5	1	P1_COVID
86	58	5	1	P1_COVID
86	30	5	0	P1_COVID
86	19	5	1	P1_COVID
86	73	5	0	P1_COVID
86	28	5	0	P1_COVID
86	51	5	0	P1_COVID
86	14	5	1	P1_COVID
86	62	5	0	P1_COVID
86	57	5	0	P1_COVID
86	22	5	2	P1_COVID
86	68	5	0	P1_COVID
86	33	5	1	P1_COVID
86	61	5	1	P1_COVID
86	70	5	0	P1_COVID
86	1	5	0	P1_COVID
86	16	5	0	P1_COVID
86	52	5	1	P1_COVID
86	67	5	0	P1_COVID
86	34	5	1	P1_COVID
86	82	5	0	P1_COVID
86	92	5	1	P1_COVID
86	39	5	1	P1_COVID
86	10	5	1	P1_COVID
86	7	5	0	P1_COVID
86	76	5	0	P1_COVID
86	35	5	0	P1_COVID
86	42	5	0	P1_COVID
86	89	5	0	P1_COVID
86	99	5	1	P1_COVID
86	77	5	2	P1_COVID
86	71	5	0	P1_COVID
86	60	5	0	P1_COVID
86	95	5	0	P1_COVID
86	44	5	0	P1_COVID
86	23	5	0	P1_COVID
86	85	5	0	P1_COVID
86	49	5	0	P1_COVID
86	78	5	1	P1_COVID
86	53	5	0	P1_COVID
86	32	5	1	P1_COVID
86	84	5	0	P1_COVID
86	94	5	1	P1_COVID
86	45	5	1	P1_COVID
86	25	5	0	P1_COVID
86	83	5	0	P1_COVID
86	93	5	0	P1_COVID
86	17	5	1	P1_COVID
86	66	5	1	P1_COVID
86	6	5	0	P1_COVID
86	11	5	0	P1_COVID
86	54	5	1	P1_COVID
86	29	5	1	P1_COVID
86	43	5	0	P1_COVID
86	18	5	1	P1_COVID
86	24	5	0	P1_COVID
86	59	5	1	P1_COVID
86	55	5	0	P1_COVID
9	8	5	1	P1_COVID
9	20	5	0	P1_COVID
9	96	5	0	P1_COVID
9	37	5	1	P1_COVID
9	36	5	0	P1_COVID
9	75	5	1	P1_COVID
9	3	5	0	P1_COVID
9	91	5	0	P1_COVID
9	81	5	0	P1_COVID
9	97	5	1	P1_COVID
9	87	5	1	P1_COVID
9	79	5	0	P1_COVID
9	48	5	0	P1_COVID
9	13	5	0	P1_COVID
9	74	5	0	P1_COVID
9	41	5	2	P1_COVID
9	47	5	0	P1_COVID
9	98	5	0	P1_COVID
9	88	5	2	P1_COVID
9	15	5	1	P1_COVID
9	27	5	1	P1_COVID
9	21	5	2	P1_COVID
9	58	5	1	P1_COVID
9	30	5	0	P1_COVID
9	19	5	1	P1_COVID
9	73	5	0	P1_COVID
9	28	5	0	P1_COVID
9	51	5	0	P1_COVID
9	14	5	1	P1_COVID
9	62	5	0	P1_COVID
9	57	5	1	P1_COVID
9	22	5	1	P1_COVID
9	68	5	0	P1_COVID
9	33	5	1	P1_COVID
9	61	5	0	P1_COVID
9	70	5	0	P1_COVID
9	1	5	0	P1_COVID
9	16	5	0	P1_COVID
9	52	5	0	P1_COVID
9	67	5	1	P1_COVID
9	34	5	0	P1_COVID
9	82	5	0	P1_COVID
9	92	5	0	P1_COVID
9	39	5	2	P1_COVID
9	10	5	1	P1_COVID
9	7	5	0	P1_COVID
9	76	5	1	P1_COVID
9	35	5	0	P1_COVID
9	42	5	1	P1_COVID
9	89	5	0	P1_COVID
9	99	5	2	P1_COVID
9	77	5	0	P1_COVID
9	71	5	0	P1_COVID
9	60	5	0	P1_COVID
9	95	5	1	P1_COVID
9	44	5	0	P1_COVID
9	23	5	1	P1_COVID
9	85	5	0	P1_COVID
9	49	5	0	P1_COVID
9	78	5	1	P1_COVID
9	53	5	0	P1_COVID
9	32	5	2	P1_COVID
9	84	5	1	P1_COVID
9	94	5	1	P1_COVID
9	45	5	0	P1_COVID
9	25	5	0	P1_COVID
9	83	5	1	P1_COVID
9	93	5	0	P1_COVID
