sample	project	Mixnumber	denovofrag	frag	cov	signal	sampleType	virus	gatkReads	denovoAssemble
Zhang_Dengue_2021.Mix4_rand.31	Zhang_Dengue_2021	4	1127	1	100	1.47432456611201	Blood	DEN	33743	T
Zhang_Dengue_2021.Mix2_rand.57	Zhang_Dengue_2021	2	905	1	100	1.86734901978557	Blood	DEN	106871	T
Zhang_Dengue_2021.Mix10_rand.29	Zhang_Dengue_2021	10	1711	1	100	0.766259438043074	Blood	DEN	196898	T
Zhang_Dengue_2021.Mix5_rand.97	Zhang_Dengue_2021	5	1148	3	100	1.496963996964	Blood	DEN	160103	T
Zhang_Dengue_2021.Mix4_rand.63	Zhang_Dengue_2021	4	940	2	100	1.83144392371647	Blood	DEN	84962	T
Zhang_Dengue_2021.Mix3_rand.46	Zhang_Dengue_2021	3	913	6	100	1.85432823663176	Blood	DEN	78101	T
Zhang_Dengue_2021.Mix10_rand.3	Zhang_Dengue_2021	10	2009	1	100	0.7064774228818	Blood	DEN	191149	T
Zhang_Dengue_2021.Mix5_rand.88	Zhang_Dengue_2021	5	1345	1	100	1.26862135504737	Blood	DEN	114025	T
Zhang_Dengue_2021.Mix6_rand.30	Zhang_Dengue_2021	6	1087	2	100	1.47579766066276	Blood	DEN	114813	T
Zhang_Dengue_2021.Mix8_rand.14	Zhang_Dengue_2021	8	1969	1	100	0.671325462549353	Blood	DEN	181029	T
Zhang_Dengue_2021.Mix5_rand.51	Zhang_Dengue_2021	5	1372	3	100	1.15097620071669	Blood	DEN	82194	T
Zhang_Dengue_2021.Mix2_rand.43	Zhang_Dengue_2021	2	188	1	99.6070725357412	13.4714894801432	Blood	DEN	14969	T
Zhang_Dengue_2021.Mix8_rand.94	Zhang_Dengue_2021	8	1912	1	100	0.748960511251796	Blood	DEN	214204	T
Zhang_Dengue_2021.Mix6_rand.90	Zhang_Dengue_2021	6	1281	1	100	1.13527536657294	Blood	DEN	135647	T
Zhang_Dengue_2021.Mix9_rand.97	Zhang_Dengue_2021	9	767	3	100	2.58211446986267	Blood	DEN	203891	T
Zhang_Dengue_2021.Mix7_rand.53	Zhang_Dengue_2021	7	1710	2	100	0.843326588913929	Blood	DEN	102789	T
Zhang_Dengue_2021.Mix3_rand.30	Zhang_Dengue_2021	3	878	1	100	2.01289440008719	Blood	DEN	27789	T
Zhang_Dengue_2021.Mix6_rand.7	Zhang_Dengue_2021	6	1444	1	100	1.12323320306243	Blood	DEN	147732	T
Zhang_Dengue_2021.Mix6_rand.6	Zhang_Dengue_2021	6	930	5	100	1.91252228351651	Blood	DEN	108606	T
Zhang_Dengue_2021.Mix10_rand.100	Zhang_Dengue_2021	10	1711	1	100	0.912005989697585	Blood	DEN	284602	T
Zhang_Dengue_2021.Mix8_rand.85	Zhang_Dengue_2021	8	2040	1	100	0.664011364988695	Blood	DEN	148486	T
Zhang_Dengue_2021.Mix8_rand.70	Zhang_Dengue_2021	8	1605	7	100	0.950765269531063	Blood	DEN	108055	T
Zhang_Dengue_2021.Mix2_rand.29	Zhang_Dengue_2021	2	739	1	100	2.25748384349798	Blood	DEN	121800	T
Zhang_Dengue_2021.Mix9_rand.100	Zhang_Dengue_2021	9	2033	1	99.6913089062353	0.633816680256524	Blood	DEN	132006	T
Zhang_Dengue_2021.Mix4_rand.16	Zhang_Dengue_2021	4	1304	1	100	1.23346049460476	Blood	DEN	34345	T
Zhang_Dengue_2021.Mix2_rand.4	Zhang_Dengue_2021	2	910	1	97.4836	1.80274156494783	Blood	DEN	9221	T
Zhang_Dengue_2021.Mix7_rand.49	Zhang_Dengue_2021	7	1917	3	100	0.710446966602567	Blood	DEN	95927	T
Zhang_Dengue_2021.Mix5_rand.76	Zhang_Dengue_2021	5	1676	1	100	0.844618609886428	Blood	DEN	147498	T
Zhang_Dengue_2021.Mix8_rand.92	Zhang_Dengue_2021	8	1757	1	100	0.870102742908396	Blood	DEN	270245	T
Zhang_Dengue_2021.Mix2_rand.49	Zhang_Dengue_2021	2	203	2	99.5042453466466	9.80323487396894	Blood	DEN	27651	T
Zhang_Dengue_2021.Mix4_rand.92	Zhang_Dengue_2021	4	1115	2	100	1.45854229921969	Blood	DEN	71183	T
Zhang_Dengue_2021.Mix7_rand.97	Zhang_Dengue_2021	7	1648	2	100	0.876266625412709	Blood	DEN	127767	T
Zhang_Dengue_2021.Mix7_rand.81	Zhang_Dengue_2021	7	1642	2	100	0.880526909396349	Blood	DEN	103686	T
Zhang_Dengue_2021.Mix2_rand.90	Zhang_Dengue_2021	2	267	2	100	8.12062336171145	Blood	DEN	77978	T
Zhang_Dengue_2021.Mix8_rand.31	Zhang_Dengue_2021	8	2089	3	100	0.617024894552696	Blood	DEN	142195	T
Zhang_Dengue_2021.Mix6_rand.22	Zhang_Dengue_2021	6	1938	6	100	0.715071397872533	Blood	DEN	35943	T
Zhang_Dengue_2021.Mix8_rand.18	Zhang_Dengue_2021	8	2053	6	100	0.688652796966549	Blood	DEN	42528	T
Zhang_Dengue_2021.Mix5_rand.62	Zhang_Dengue_2021	5	845	4	100	1.86434970259061	Blood	DEN	106519	T
Zhang_Dengue_2021.Mix10_rand.88	Zhang_Dengue_2021	10	2118	2	100	0.631978005128859	Blood	DEN	162059	T
Zhang_Dengue_2021.Mix10_rand.51	Zhang_Dengue_2021	10	1862	1	100	0.796363038444959	Blood	DEN	246604	T
Zhang_Dengue_2021.Mix10_rand.37	Zhang_Dengue_2021	10	2030	1	100	0.661849300016805	Blood	DEN	238581	T
Zhang_Dengue_2021.Mix7_rand.21	Zhang_Dengue_2021	7	1899	2	100	0.707899198632023	Blood	DEN	147675	T
Zhang_Dengue_2021.Mix10_rand.1	Zhang_Dengue_2021	10	2026	3	100	0.686475170577436	Blood	DEN	215760	T
Zhang_Dengue_2021.Mix3_rand.12	Zhang_Dengue_2021	3	1358	1	98.3255	1.16371503097778	Blood	DEN	49307	T
Zhang_Dengue_2021.Mix9_rand.50	Zhang_Dengue_2021	9	1674	3	100	0.936499898375034	Blood	DEN	174265	T
Zhang_Dengue_2021.Mix4_rand.44	Zhang_Dengue_2021	4	1031	3	100	1.62083828220126	Blood	DEN	103978	T
Zhang_Dengue_2021.Mix5_rand.2	Zhang_Dengue_2021	5	1263	2	100	1.37463951649733	Blood	DEN	139516	T
Zhang_Dengue_2021.Mix6_rand.66	Zhang_Dengue_2021	6	1450	2	100	0.949689467176259	Blood	DEN	160494	T
Zhang_Dengue_2021.Mix2_rand.77	Zhang_Dengue_2021	2	637	2	99.8596996989935	2.39692116318599	Blood	DEN	59470	T
Zhang_Dengue_2021.Mix8_rand.34	Zhang_Dengue_2021	8	1796	1	100	0.785130997558879	Blood	DEN	128832	T
Zhang_Dengue_2021.Mix9_rand.54	Zhang_Dengue_2021	9	1913	1	100	0.722423828698475	Blood	DEN	165477	T
Zhang_Dengue_2021.Mix6_rand.32	Zhang_Dengue_2021	6	1926	7	100	0.733947696884086	Blood	DEN	35399	T
Zhang_Dengue_2021.Mix2_rand.26	Zhang_Dengue_2021	2	323	1	100	5.42508850207391	Blood	DEN	24522	T
Zhang_Dengue_2021.Mix7_rand.94	Zhang_Dengue_2021	7	1667	1	100	0.799144452335946	Blood	DEN	200022	T
Zhang_Dengue_2021.Mix8_rand.53	Zhang_Dengue_2021	8	1930	3	100	0.730666817820497	Blood	DEN	110544	T
Zhang_Dengue_2021.Mix6_rand.31	Zhang_Dengue_2021	6	1621	3	100	0.91486668988304	Blood	DEN	96479	T
Zhang_Dengue_2021.Mix8_rand.95	Zhang_Dengue_2021	8	2074	2	100	0.615891532196344	Blood	DEN	134107	T
Zhang_Dengue_2021.Mix8_rand.24	Zhang_Dengue_2021	8	1745	1	100	0.85374807137613	Blood	DEN	204103	T
Zhang_Dengue_2021.Mix9_rand.59	Zhang_Dengue_2021	9	2033	1	100	0.653422384821543	Blood	DEN	239779	T
Zhang_Dengue_2021.Mix5_rand.11	Zhang_Dengue_2021	5	1739	2	97.7923	0.795726490521919	Blood	DEN	13304	T
Zhang_Dengue_2021.Mix7_rand.35	Zhang_Dengue_2021	7	2064	5	100	0.648092976785897	Blood	DEN	76816	T
Zhang_Dengue_2021.Mix10_rand.17	Zhang_Dengue_2021	10	2012	5	100	0.719262577167847	Blood	DEN	160403	T
Zhang_Dengue_2021.Mix4_rand.90	Zhang_Dengue_2021	4	904	1	100	1.96729148089245	Blood	DEN	89607	T
Zhang_Dengue_2021.Mix5_rand.39	Zhang_Dengue_2021	5	1139	2	100	1.53666015852581	Blood	DEN	151088	T
Zhang_Dengue_2021.Mix4_rand.15	Zhang_Dengue_2021	4	1009	1	100	1.57727404104216	Blood	DEN	72096	T
Zhang_Dengue_2021.Mix3_rand.45	Zhang_Dengue_2021	3	969	1	100	1.74448209721791	Blood	DEN	91130	T
Zhang_Dengue_2021.Mix2_rand.30	Zhang_Dengue_2021	2	1275	2	100	1.10424816345389	Blood	DEN	16110	T
Zhang_Dengue_2021.Mix5_rand.13	Zhang_Dengue_2021	5	975	3	100	1.83783967275998	Blood	DEN	97645	T
Zhang_Dengue_2021.Mix6_rand.18	Zhang_Dengue_2021	6	1839	8	99.8316254144705	0.771473411565017	Blood	DEN	31187	T
Zhang_Dengue_2021.Mix4_rand.88	Zhang_Dengue_2021	4	1079	3	100	1.57855817190581	Blood	DEN	158603	T
Zhang_Dengue_2021.Mix7_rand.91	Zhang_Dengue_2021	7	1179	2	100	1.44401773631934	Blood	DEN	161131	T
Zhang_Dengue_2021.Mix6_rand.13	Zhang_Dengue_2021	6	1047	3	100	1.70739360720801	Blood	DEN	102812	T
Zhang_Dengue_2021.Mix4_rand.79	Zhang_Dengue_2021	4	1100	1	99.9719541623554	1.55166731277124	Blood	DEN	75007	T
Zhang_Dengue_2021.Mix10_rand.65	Zhang_Dengue_2021	10	1826	1	100	0.822790565110715	Blood	DEN	282081	T
Zhang_Dengue_2021.Mix10_rand.11	Zhang_Dengue_2021	10	2066	1	100	0.646528830647108	Blood	DEN	236830	T
Zhang_Dengue_2021.Mix6_rand.2	Zhang_Dengue_2021	6	1382	2	100	1.22250467518098	Blood	DEN	142481	T
Zhang_Dengue_2021.Mix7_rand.98	Zhang_Dengue_2021	7	1473	1	100	1.06756767474877	Blood	DEN	281903	T
Zhang_Dengue_2021.Mix3_rand.72	Zhang_Dengue_2021	3	1169	1	100	1.42015115555597	Blood	DEN	89612	T
Zhang_Dengue_2021.Mix10_rand.49	Zhang_Dengue_2021	10	1730	1	100	0.907486510506739	Blood	DEN	193842	T
Zhang_Dengue_2021.Mix9_rand.53	Zhang_Dengue_2021	9	1954	4	100	0.726497442900367	Blood	DEN	132101	T
Zhang_Dengue_2021.Mix3_rand.48	Zhang_Dengue_2021	3	267	3	100	8.06793414731635	Blood	DEN	29117	T
Zhang_Dengue_2021.Mix9_rand.43	Zhang_Dengue_2021	9	1907	2	100	0.749414292376363	Blood	DEN	106513	T
Zhang_Dengue_2021.Mix2_rand.64	Zhang_Dengue_2021	2	163	1	100	13.5751308469249	Blood	DEN	23023	T
Zhang_Dengue_2021.Mix10_rand.78	Zhang_Dengue_2021	10	2052	1	100	0.634600707796666	Blood	DEN	222391	T
Zhang_Dengue_2021.Mix3_rand.86	Zhang_Dengue_2021	3	1367	1	98.3442	1.10114440252468	Blood	DEN	52296	T
Zhang_Dengue_2021.Mix8_rand.36	Zhang_Dengue_2021	8	1929	1	100	0.682175933122395	Blood	DEN	190769	T
Zhang_Dengue_2021.Mix4_rand.47	Zhang_Dengue_2021	4	1724	2	100	0.816770886662278	Blood	DEN	15482	T
Zhang_Dengue_2021.Mix4_rand.54	Zhang_Dengue_2021	4	1279	1	100	1.32588068680348	Blood	DEN	126432	T
Zhang_Dengue_2021.Mix4_rand.66	Zhang_Dengue_2021	4	1027	2	100	1.65327666470467	Blood	DEN	148007	T
Zhang_Dengue_2021.Mix10_rand.40	Zhang_Dengue_2021	10	2048	3	100	0.677772716508299	Blood	DEN	204560	T
Zhang_Dengue_2021.Mix8_rand.47	Zhang_Dengue_2021	8	2103	4	100	0.640541080536598	Blood	DEN	80436	T
Zhang_Dengue_2021.Mix9_rand.45	Zhang_Dengue_2021	9	1654	2	100	0.804492362715591	Blood	DEN	230156	T
Zhang_Dengue_2021.Mix7_rand.11	Zhang_Dengue_2021	7	1799	2	100	0.79027592124841	Blood	DEN	91282	T
Zhang_Dengue_2021.Mix9_rand.6	Zhang_Dengue_2021	9	1818	5	100	0.784312036145556	Blood	DEN	114815	T
Zhang_Dengue_2021.Mix6_rand.63	Zhang_Dengue_2021	6	1410	4	100	1.12400984894078	Blood	DEN	114274	T
Zhang_Dengue_2021.Mix4_rand.87	Zhang_Dengue_2021	4	1517	1	99.8690088246339	0.851401151417181	Blood	DEN	113566	T
Zhang_Dengue_2021.Mix2_rand.58	Zhang_Dengue_2021	2	1266	1	98.3442	1.15622893178876	Blood	DEN	50830	T
Zhang_Dengue_2021.Mix5_rand.82	Zhang_Dengue_2021	5	1806	2	100	0.744474408170001	Blood	DEN	82524	T
Zhang_Dengue_2021.Mix4_rand.30	Zhang_Dengue_2021	4	1028	1	100	1.54765035122648	Blood	DEN	29857	T
Zhang_Dengue_2021.Mix8_rand.7	Zhang_Dengue_2021	8	1554	1	100	1.04779483573577	Blood	DEN	163380	T
Zhang_Dengue_2021.Mix3_rand.27	Zhang_Dengue_2021	3	396	2	100	5.48928695439041	Blood	DEN	79478	T
Zhang_Dengue_2021.Mix6_rand.4	Zhang_Dengue_2021	6	1627	4	100	0.905922645892669	Blood	DEN	145326	T
Zhang_Dengue_2021.Mix3_rand.17	Zhang_Dengue_2021	3	443	2	97.1094	4.22141163744902	Blood	DEN	5931	T
Zhang_Dengue_2021.Mix9_rand.73	Zhang_Dengue_2021	9	1677	3	100	0.908351251426347	Blood	DEN	175730	T
Zhang_Dengue_2021.Mix4_rand.9	Zhang_Dengue_2021	4	1060	1	100	1.57577164757264	Blood	DEN	165522	T
Zhang_Dengue_2021.Mix9_rand.7	Zhang_Dengue_2021	9	1972	1	100	0.699143941284681	Blood	DEN	166021	T
Zhang_Dengue_2021.Mix9_rand.77	Zhang_Dengue_2021	9	2038	2	100	0.661825105265167	Blood	DEN	175633	T
Zhang_Dengue_2021.Mix7_rand.50	Zhang_Dengue_2021	7	1506	1	100	1.04186349378923	Blood	DEN	150640	T
Zhang_Dengue_2021.Mix7_rand.100	Zhang_Dengue_2021	7	1855	1	100	0.708704535140952	Blood	DEN	159956	T
Zhang_Dengue_2021.Mix6_rand.16	Zhang_Dengue_2021	6	1592	2	100	0.949554212178514	Blood	DEN	93815	T
Zhang_Dengue_2021.Mix5_rand.22	Zhang_Dengue_2021	5	1754	7	99.9718898028488	0.813004419147254	Blood	DEN	28188	T
Zhang_Dengue_2021.Mix9_rand.90	Zhang_Dengue_2021	9	1711	2	100	0.854287671005642	Blood	DEN	226890	T
Zhang_Dengue_2021.Mix7_rand.86	Zhang_Dengue_2021	7	1484	1	100	1.1168950734489	Blood	DEN	54481	T
Zhang_Dengue_2021.Mix4_rand.86	Zhang_Dengue_2021	4	795	1	100	2.37403208271394	Blood	DEN	40059	T
Zhang_Dengue_2021.Mix3_rand.6	Zhang_Dengue_2021	3	826	1	100	2.11811494280084	Blood	DEN	90085	T
Zhang_Dengue_2021.Mix6_rand.48	Zhang_Dengue_2021	6	1656	2	100	0.868188841312008	Blood	DEN	185984	T
Zhang_Dengue_2021.Mix9_rand.72	Zhang_Dengue_2021	9	1595	1	100	0.820913159158656	Blood	DEN	295763	T
Zhang_Dengue_2021.Mix6_rand.88	Zhang_Dengue_2021	6	1149	3	100	1.49562316945176	Blood	DEN	173572	T
Zhang_Dengue_2021.Mix9_rand.55	Zhang_Dengue_2021	9	1746	5	100	0.862391603825419	Blood	DEN	107659	T
Zhang_Dengue_2021.Mix10_rand.86	Zhang_Dengue_2021	10	2060	1	100	0.65617205747843	Blood	DEN	213429	T
Zhang_Dengue_2021.Mix10_rand.48	Zhang_Dengue_2021	10	2087	7	100	0.65465550415424	Blood	DEN	111299	T
Zhang_Dengue_2021.Mix4_rand.76	Zhang_Dengue_2021	4	449	2	100	4.03758290897398	Blood	DEN	93485	T
Zhang_Dengue_2021.Mix10_rand.33	Zhang_Dengue_2021	10	1882	1	100	0.750686165358706	Blood	DEN	266668	T
Zhang_Dengue_2021.Mix9_rand.95	Zhang_Dengue_2021	9	1880	2	100	0.745893823797677	Blood	DEN	199318	T
Zhang_Dengue_2021.Mix3_rand.50	Zhang_Dengue_2021	3	1164	1	99.6071271564293	1.33164751360349	Blood	DEN	66322	T
Zhang_Dengue_2021.Mix10_rand.16	Zhang_Dengue_2021	10	1656	1	100	0.823844987383726	Blood	DEN	187089	T
Zhang_Dengue_2021.Mix9_rand.57	Zhang_Dengue_2021	9	2002	4	100	0.672538519617214	Blood	DEN	93454	T
Zhang_Dengue_2021.Mix6_rand.59	Zhang_Dengue_2021	6	1691	2	100	0.804624336030316	Blood	DEN	147503	T
Zhang_Dengue_2021.Mix3_rand.28	Zhang_Dengue_2021	3	1420	1	100	1.00197867377354	Blood	DEN	85395	T
Zhang_Dengue_2021.Mix8_rand.35	Zhang_Dengue_2021	8	2078	1	100	0.640591738620871	Blood	DEN	140612	T
Zhang_Dengue_2021.Mix3_rand.55	Zhang_Dengue_2021	3	1261	1	99.6258271419167	1.33259925674746	Blood	DEN	50310	T
Zhang_Dengue_2021.Mix4_rand.51	Zhang_Dengue_2021	4	1002	6	100	1.74073472196996	Blood	DEN	79567	T
Zhang_Dengue_2021.Mix10_rand.91	Zhang_Dengue_2021	10	1629	1	100	0.955121206764376	Blood	DEN	253842	T
Zhang_Dengue_2021.Mix9_rand.42	Zhang_Dengue_2021	9	1896	1	100	0.7242609151299	Blood	DEN	218479	T
Zhang_Dengue_2021.Mix2_rand.74	Zhang_Dengue_2021	2	1370	2	98.101072465714	1.02536575159104	Blood	DEN	7808	T
Zhang_Dengue_2021.Mix4_rand.82	Zhang_Dengue_2021	4	903	1	100	1.83192912760481	Blood	DEN	154227	T
Zhang_Dengue_2021.Mix4_rand.57	Zhang_Dengue_2021	4	1183	2	100	1.41862268049966	Blood	DEN	15806	T
Zhang_Dengue_2021.Mix3_rand.33	Zhang_Dengue_2021	3	1426	1	100	0.986223982956518	Blood	DEN	27163	T
Zhang_Dengue_2021.Mix9_rand.70	Zhang_Dengue_2021	9	1762	4	100	0.825667383357435	Blood	DEN	166059	T
Zhang_Dengue_2021.Mix6_rand.39	Zhang_Dengue_2021	6	1804	5	100	0.772438844721287	Blood	DEN	101869	T
Zhang_Dengue_2021.Mix4_rand.89	Zhang_Dengue_2021	4	1277	1	100	1.32058993566798	Blood	DEN	112525	T
Zhang_Dengue_2021.Mix7_rand.74	Zhang_Dengue_2021	7	1500	1	100	1.05205667896737	Blood	DEN	186373	T
Zhang_Dengue_2021.Mix10_rand.64	Zhang_Dengue_2021	10	1544	2	100	1.10108981970896	Blood	DEN	166203	T
Zhang_Dengue_2021.Mix7_rand.89	Zhang_Dengue_2021	7	1474	2	100	1.17770613947077	Blood	DEN	140749	T
Zhang_Dengue_2021.Mix4_rand.81	Zhang_Dengue_2021	4	1486	1	100	0.997521096751724	Blood	DEN	85073	T
Zhang_Dengue_2021.Mix7_rand.15	Zhang_Dengue_2021	7	1846	2	100	0.748390917818113	Blood	DEN	91884	T
Zhang_Dengue_2021.Mix10_rand.76	Zhang_Dengue_2021	10	1754	1	100	0.874211885969256	Blood	DEN	290522	T
Zhang_Dengue_2021.Mix10_rand.96	Zhang_Dengue_2021	10	1980	1	100	0.707083176831206	Blood	DEN	191459	T
Zhang_Dengue_2021.Mix9_rand.71	Zhang_Dengue_2021	9	1913	1	100	0.759422324840922	Blood	DEN	185796	T
Zhang_Dengue_2021.Mix5_rand.94	Zhang_Dengue_2021	5	1908	1	99.8690088246339	0.672325214966478	Blood	DEN	112941	T
Zhang_Dengue_2021.Mix2_rand.48	Zhang_Dengue_2021	2	1124	2	97.6613361481624	1.42536883466541	Blood	DEN	9823	T
Zhang_Dengue_2021.Mix3_rand.78	Zhang_Dengue_2021	3	328	1	100	5.38123800624931	Blood	DEN	37991	T
Zhang_Dengue_2021.Mix3_rand.51	Zhang_Dengue_2021	3	448	3	98.7184542729349	4.14013613448675	Blood	DEN	8051	T
Zhang_Dengue_2021.Mix6_rand.67	Zhang_Dengue_2021	6	1653	5	99.9438716423565	0.903069625281892	Blood	DEN	81006	T
Zhang_Dengue_2021.Mix4_rand.55	Zhang_Dengue_2021	4	1169	3	100	1.33757214173869	Blood	DEN	79791	T
Zhang_Dengue_2021.Mix7_rand.6	Zhang_Dengue_2021	7	1696	5	100	0.846841140660447	Blood	DEN	111247	T
Zhang_Dengue_2021.Mix9_rand.79	Zhang_Dengue_2021	9	1669	1	100	0.944998257966621	Blood	DEN	277349	T
Zhang_Dengue_2021.Mix8_rand.96	Zhang_Dengue_2021	8	1913	2	100	0.719856068781951	Blood	DEN	142735	T
Zhang_Dengue_2021.Mix6_rand.11	Zhang_Dengue_2021	6	1754	1	100	0.807240446423862	Blood	DEN	77100	T
Zhang_Dengue_2021.Mix2_rand.51	Zhang_Dengue_2021	2	119	1	100	18.1624689606243	Blood	DEN	101346	T
Zhang_Dengue_2021.Mix3_rand.65	Zhang_Dengue_2021	3	124	4	100	18.1015122024255	Blood	DEN	114815	T
Zhang_Dengue_2021.Mix7_rand.1	Zhang_Dengue_2021	7	1977	2	99.7287088652816	0.684013486505475	Blood	DEN	116938	T
Zhang_Dengue_2021.Mix2_rand.10	Zhang_Dengue_2021	2	839	1	97.8391	2.08330843481968	Blood	DEN	6232	T
Zhang_Dengue_2021.Mix7_rand.30	Zhang_Dengue_2021	7	1623	3	100	0.980923112711201	Blood	DEN	122568	T
Zhang_Dengue_2021.Mix3_rand.95	Zhang_Dengue_2021	3	823	4	95.3227264263074	2.24233008683253	Blood	DEN	6533	T
Zhang_Dengue_2021.Mix7_rand.90	Zhang_Dengue_2021	7	1303	1	100	1.12061750693872	Blood	DEN	137113	T
Zhang_Dengue_2021.Mix8_rand.60	Zhang_Dengue_2021	8	1631	3	100	0.976658228075777	Blood	DEN	111088	T
Zhang_Dengue_2021.Mix2_rand.15	Zhang_Dengue_2021	2	846	1	97.5117	1.9136296546508	Blood	DEN	7697	T
Zhang_Dengue_2021.Mix5_rand.19	Zhang_Dengue_2021	5	959	3	100	1.83807536125908	Blood	DEN	117736	T
Zhang_Dengue_2021.Mix2_rand.60	Zhang_Dengue_2021	2	346	3	99.1299997541371	6.25180675268284	Blood	DEN	15682	T
Zhang_Dengue_2021.Mix10_rand.32	Zhang_Dengue_2021	10	2072	5	100	0.642994418475967	Blood	DEN	109403	T
Zhang_Dengue_2021.Mix8_rand.50	Zhang_Dengue_2021	8	1526	3	100	1.04208893118322	Blood	DEN	172197	T
Zhang_Dengue_2021.Mix7_rand.42	Zhang_Dengue_2021	7	1756	1	100	0.807159335144537	Blood	DEN	159009	T
Zhang_Dengue_2021.Mix3_rand.87	Zhang_Dengue_2021	3	783	5	98.0448809368087	2.43376856790565	Blood	DEN	6499	T
Zhang_Dengue_2021.Mix8_rand.89	Zhang_Dengue_2021	8	1358	3	100	1.14347872507989	Blood	DEN	143714	T
Zhang_Dengue_2021.Mix3_rand.14	Zhang_Dengue_2021	3	1575	1	100	0.865299640927331	Blood	DEN	90185	T
Zhang_Dengue_2021.Mix3_rand.85	Zhang_Dengue_2021	3	212	1	100	9.76643108895341	Blood	DEN	86456	T
Zhang_Dengue_2021.Mix5_rand.18	Zhang_Dengue_2021	5	1176	7	100	1.48366159386154	Blood	DEN	28546	T
Zhang_Dengue_2021.Mix10_rand.70	Zhang_Dengue_2021	10	2110	1	100	0.627289703889325	Blood	DEN	233007	T
Zhang_Dengue_2021.Mix9_rand.65	Zhang_Dengue_2021	9	1782	1	100	0.785142684584025	Blood	DEN	237812	T
Zhang_Dengue_2021.Mix5_rand.61	Zhang_Dengue_2021	5	1203	2	100	1.43275067166407	Blood	DEN	112457	T
Zhang_Dengue_2021.Mix8_rand.10	Zhang_Dengue_2021	8	2138	5	99.9064994791174	0.627122336418251	Blood	DEN	100575	T
Zhang_Dengue_2021.Mix9_rand.18	Zhang_Dengue_2021	9	2148	5	100	0.632755448760067	Blood	DEN	100532	T
Zhang_Dengue_2021.Mix8_rand.16	Zhang_Dengue_2021	8	1589	3	100	0.856888962433243	Blood	DEN	102133	T
Zhang_Dengue_2021.Mix7_rand.38	Zhang_Dengue_2021	7	1377	1	100	1.13685568979717	Blood	DEN	214372	T
Zhang_Dengue_2021.Mix6_rand.26	Zhang_Dengue_2021	6	1768	2	100	0.804959752012399	Blood	DEN	110287	T
Zhang_Dengue_2021.Mix5_rand.46	Zhang_Dengue_2021	5	1761	4	100	0.792178002316533	Blood	DEN	18447	T
Zhang_Dengue_2021.Mix4_rand.75	Zhang_Dengue_2021	4	1485	1	100	1.01163550569045	Blood	DEN	147692	T
Zhang_Dengue_2021.Mix4_rand.1	Zhang_Dengue_2021	4	1658	1	99.6912633370956	0.807570566754342	Blood	DEN	52267	T
Zhang_Dengue_2021.Mix9_rand.13	Zhang_Dengue_2021	9	1338	1	100	1.28355269048259	Blood	DEN	188255	T
Zhang_Dengue_2021.Mix3_rand.15	Zhang_Dengue_2021	3	955	1	100	1.67158170449449	Blood	DEN	70596	T
Zhang_Dengue_2021.Mix2_rand.68	Zhang_Dengue_2021	2	100	1	100	27.3838130783782	Blood	DEN	77265	T
Zhang_Dengue_2021.Mix6_rand.64	Zhang_Dengue_2021	6	1198	1	100	1.39004866529694	Blood	DEN	101125	T
Zhang_Dengue_2021.Mix10_rand.7	Zhang_Dengue_2021	10	2043	1	100	0.665459259305203	Blood	DEN	168089	T
Zhang_Dengue_2021.Mix6_rand.85	Zhang_Dengue_2021	6	1906	6	100	0.715346209477083	Blood	DEN	82622	T
Zhang_Dengue_2021.Mix3_rand.74	Zhang_Dengue_2021	3	273	1	100	6.61495393949858	Blood	DEN	96223	T
Zhang_Dengue_2021.Mix9_rand.99	Zhang_Dengue_2021	9	1978	1	100	0.664067872078129	Blood	DEN	220323	T
Zhang_Dengue_2021.Mix9_rand.35	Zhang_Dengue_2021	9	2129	1	100	0.630897920916625	Blood	DEN	142112	T
Zhang_Dengue_2021.Mix10_rand.4	Zhang_Dengue_2021	10	1886	1	100	0.784825204326063	Blood	DEN	226872	T
Zhang_Dengue_2021.Mix8_rand.97	Zhang_Dengue_2021	8	1866	3	100	0.751324242826107	Blood	DEN	135522	T
Zhang_Dengue_2021.Mix9_rand.19	Zhang_Dengue_2021	9	1837	3	100	0.797747846234891	Blood	DEN	206833	T
Zhang_Dengue_2021.Mix4_rand.4	Zhang_Dengue_2021	4	1295	4	100	1.21144380732393	Blood	DEN	80694	T
Zhang_Dengue_2021.Mix4_rand.13	Zhang_Dengue_2021	4	840	2	100	2.14374257579405	Blood	DEN	83463	T
Zhang_Dengue_2021.Mix9_rand.44	Zhang_Dengue_2021	9	1850	2	100	0.743545303236633	Blood	DEN	195506	T
Zhang_Dengue_2021.Mix9_rand.40	Zhang_Dengue_2021	9	1770	1	100	0.840055546020502	Blood	DEN	282109	T
Zhang_Dengue_2021.Mix4_rand.28	Zhang_Dengue_2021	4	1553	1	100	0.895418019273444	Blood	DEN	87463	T
Zhang_Dengue_2021.Mix7_rand.99	Zhang_Dengue_2021	7	687	3	100	2.84079478503965	Blood	DEN	200925	T
Zhang_Dengue_2021.Mix10_rand.75	Zhang_Dengue_2021	10	2041	2	100	0.681665708261453	Blood	DEN	204050	T
Zhang_Dengue_2021.Mix8_rand.59	Zhang_Dengue_2021	8	1889	1	100	0.70490403943057	Blood	DEN	235047	T
