order	fre	frePool	ratio
703	204	6506	0.999846319348394
704	203	6506	0.999846319348394
705	203	6506	0.999846319348394
706	202	6506	0.999846319348394
707	201	6506	0.999846319348394
708	200	6506	0.999846319348394
709	198	6506	0.999846319348394
710	197	6506	0.999846319348394
711	194	6506	0.999846319348394
712	184	6506	0.999846319348394
713	183	6506	0.999846319348394
714	183	6506	0.999846319348394
715	181	6506	0.999846319348394
716	181	6506	0.999846319348394
717	180	6506	0.999846319348394
718	178	6506	0.999846319348394
719	172	6506	0.999846319348394
720	171	6506	0.999846319348394
721	171	6506	0.999846319348394
722	169	6506	0.999846319348394
723	166	6506	0.999846319348394
724	165	6506	0.999846319348394
725	164	6506	0.999846319348394
726	160	6506	0.999846319348394
727	157	6506	0.999846319348394
728	154	6506	0.999846319348394
729	153	6506	0.999846319348394
730	153	6506	0.999846319348394
731	152	6506	0.999846319348394
732	151	6506	0.999846319348394
733	149	6506	0.999846319348394
734	147	6506	0.999846319348394
735	146	6506	0.999846319348394
736	142	6506	0.999846319348394
737	142	6506	0.999846319348394
738	140	6506	0.999846319348394
739	138	6506	0.999846319348394
740	137	6506	0.999846319348394
741	134	6506	0.999846319348394
742	133	6506	0.999846319348394
743	132	6506	0.999846319348394
744	132	6506	0.999846319348394
745	131	6506	0.999846319348394
746	131	6506	0.999846319348394
747	130	6506	0.999846319348394
748	130	6506	0.999846319348394
749	128	6506	0.999846319348394
750	127	6506	0.999846319348394
751	123	6506	0.999846319348394
752	121	6506	0.999846319348394
753	119	6506	0.999846319348394
754	118	6506	0.999846319348394
755	118	6506	0.999846319348394
756	115	6506	0.999846319348394
757	114	6506	0.999846319348394
758	111	6506	0.999846319348394
759	110	6506	0.999846319348394
760	104	6506	0.999846319348394
761	103	6506	0.999846319348394
762	103	6506	0.999846319348394
763	99	6506	0.999846319348394
764	97	6506	0.999846319348394
765	97	6506	0.999846319348394
766	96	6506	0.999846319348394
767	96	6506	0.999846319348394
768	95	6506	0.999846319348394
769	95	6506	0.999846319348394
770	94	6506	0.999846319348394
771	93	6506	0.999846319348394
772	93	6506	0.999846319348394
773	91	6506	0.999846319348394
774	91	6506	0.999846319348394
775	89	6506	0.999846319348394
776	86	6506	0.999846319348394
777	82	6506	0.999846319348394
778	80	6506	0.999846319348394
779	76	6506	0.999846319348394
780	71	6506	0.999846319348394
781	69	6506	0.999846319348394
782	69	6506	0.999846319348394
783	68	6506	0.999846319348394
784	67	6506	0.999846319348394
785	65	6506	0.999846319348394
786	64	6506	0.999846319348394
787	64	6507	1
788	61	6507	1
789	59	6507	1
790	58	6507	1
791	55	6507	1
792	54	6507	1
793	53	6507	1
794	52	6507	1
795	50	6507	1
796	49	6507	1
797	46	6507	1
798	45	6507	1
799	42	6507	1
800	40	6507	1
801	40	6507	1
802	37	6507	1
803	36	6507	1
804	33	6507	1
805	33	6507	1
806	33	6507	1
807	33	6507	1
808	31	6507	1
809	31	6507	1
810	30	6507	1
811	29	6507	1
812	29	6507	1
813	28	6507	1
814	27	6507	1
815	26	6507	1
816	23	6507	1
817	21	6507	1
818	21	6507	1
819	21	6507	1
