order	fre	frePool	ratio
274	4512	46108	0.9957886098093
275	4510	46108	0.9957886098093
276	4503	46108	0.9957886098093
277	4501	46108	0.9957886098093
278	4497	46109	0.995810206682072
279	4493	46109	0.995810206682072
280	4486	46114	0.995918191045937
281	4480	46114	0.995918191045937
282	4471	46114	0.995918191045937
283	4471	46114	0.995918191045937
284	4470	46114	0.995918191045937
285	4467	46114	0.995918191045937
286	4458	46114	0.995918191045937
287	4458	46114	0.995918191045937
288	4441	46114	0.995918191045937
289	4434	46114	0.995918191045937
290	4431	46114	0.995918191045937
291	4423	46114	0.995918191045937
292	4415	46114	0.995918191045937
293	4407	46114	0.995918191045937
294	4403	46114	0.995918191045937
295	4388	46114	0.995918191045937
296	4380	46114	0.995918191045937
297	4371	46114	0.995918191045937
298	4369	46117	0.995982981664255
299	4369	46117	0.995982981664255
300	4367	46117	0.995982981664255
301	4364	46117	0.995982981664255
302	4363	46117	0.995982981664255
303	4360	46117	0.995982981664255
304	4349	46118	0.996004578537028
305	4349	46118	0.996004578537028
306	4341	46118	0.996004578537028
307	4338	46118	0.996004578537028
308	4338	46118	0.996004578537028
309	4336	46118	0.996004578537028
310	4335	46118	0.996004578537028
311	4332	46118	0.996004578537028
312	4327	46118	0.996004578537028
313	4322	46118	0.996004578537028
314	4322	46119	0.996026175409801
315	4322	46120	0.996047772282573
316	4306	46120	0.996047772282573
317	4302	46120	0.996047772282573
318	4300	46120	0.996047772282573
319	4297	46120	0.996047772282573
320	4294	46120	0.996047772282573
321	4282	46120	0.996047772282573
322	4270	46120	0.996047772282573
323	4266	46120	0.996047772282573
324	4265	46120	0.996047772282573
325	4260	46120	0.996047772282573
326	4260	46120	0.996047772282573
327	4259	46120	0.996047772282573
328	4250	46120	0.996047772282573
329	4242	46120	0.996047772282573
330	4240	46120	0.996047772282573
331	4238	46120	0.996047772282573
332	4238	46121	0.996069369155346
333	4232	46121	0.996069369155346
334	4218	46121	0.996069369155346
335	4216	46121	0.996069369155346
336	4211	46121	0.996069369155346
337	4210	46121	0.996069369155346
338	4196	46121	0.996069369155346
339	4195	46121	0.996069369155346
340	4181	46121	0.996069369155346
341	4179	46121	0.996069369155346
342	4174	46121	0.996069369155346
343	4157	46121	0.996069369155346
344	4128	46121	0.996069369155346
345	4127	46128	0.996220547264756
346	4122	46128	0.996220547264756
347	4119	46128	0.996220547264756
348	4111	46128	0.996220547264756
349	4106	46128	0.996220547264756
350	4105	46128	0.996220547264756
351	4105	46128	0.996220547264756
352	4091	46128	0.996220547264756
353	4085	46128	0.996220547264756
354	4083	46128	0.996220547264756
355	4076	46128	0.996220547264756
356	4075	46128	0.996220547264756
357	4069	46128	0.996220547264756
358	4063	46128	0.996220547264756
359	4055	46128	0.996220547264756
360	4054	46128	0.996220547264756
361	4054	46128	0.996220547264756
362	4047	46128	0.996220547264756
363	4047	46128	0.996220547264756
364	4042	46128	0.996220547264756
365	4041	46128	0.996220547264756
366	4037	46128	0.996220547264756
367	4033	46128	0.996220547264756
368	4032	46128	0.996220547264756
369	4027	46128	0.996220547264756
370	4026	46128	0.996220547264756
371	4020	46129	0.996242144137529
372	4014	46129	0.996242144137529
373	4014	46129	0.996242144137529
374	4007	46129	0.996242144137529
375	4005	46129	0.996242144137529
