order	fre	frePool	ratio
654	1450	33300	0.999939943546934
655	1440	33300	0.999939943546934
656	1440	33300	0.999939943546934
657	1434	33300	0.999939943546934
658	1433	33300	0.999939943546934
659	1433	33300	0.999939943546934
660	1431	33300	0.999939943546934
661	1419	33300	0.999939943546934
662	1415	33300	0.999939943546934
663	1414	33300	0.999939943546934
664	1412	33300	0.999939943546934
665	1411	33300	0.999939943546934
666	1409	33300	0.999939943546934
667	1408	33300	0.999939943546934
668	1408	33300	0.999939943546934
669	1407	33300	0.999939943546934
670	1399	33300	0.999939943546934
671	1398	33300	0.999939943546934
672	1397	33300	0.999939943546934
673	1390	33300	0.999939943546934
674	1388	33300	0.999939943546934
675	1385	33300	0.999939943546934
676	1385	33300	0.999939943546934
677	1384	33300	0.999939943546934
678	1381	33300	0.999939943546934
679	1378	33300	0.999939943546934
680	1374	33300	0.999939943546934
681	1372	33300	0.999939943546934
682	1370	33300	0.999939943546934
683	1363	33300	0.999939943546934
684	1345	33300	0.999939943546934
685	1343	33300	0.999939943546934
686	1339	33300	0.999939943546934
687	1337	33300	0.999939943546934
688	1334	33300	0.999939943546934
689	1333	33300	0.999939943546934
690	1323	33300	0.999939943546934
691	1316	33300	0.999939943546934
692	1306	33300	0.999939943546934
693	1304	33300	0.999939943546934
694	1301	33300	0.999939943546934
695	1300	33300	0.999939943546934
696	1288	33300	0.999939943546934
697	1284	33300	0.999939943546934
698	1279	33300	0.999939943546934
699	1278	33300	0.999939943546934
700	1278	33300	0.999939943546934
701	1274	33300	0.999939943546934
702	1272	33300	0.999939943546934
703	1271	33300	0.999939943546934
704	1261	33300	0.999939943546934
705	1256	33300	0.999939943546934
706	1255	33300	0.999939943546934
707	1246	33300	0.999939943546934
708	1237	33300	0.999939943546934
709	1230	33300	0.999939943546934
710	1222	33300	0.999939943546934
711	1216	33300	0.999939943546934
712	1209	33300	0.999939943546934
713	1206	33300	0.999939943546934
714	1205	33300	0.999939943546934
715	1203	33300	0.999939943546934
716	1201	33300	0.999939943546934
717	1197	33300	0.999939943546934
718	1195	33300	0.999939943546934
719	1186	33300	0.999939943546934
720	1184	33300	0.999939943546934
721	1184	33300	0.999939943546934
722	1183	33300	0.999939943546934
723	1179	33300	0.999939943546934
724	1162	33300	0.999939943546934
725	1131	33300	0.999939943546934
726	1129	33300	0.999939943546934
727	1120	33300	0.999939943546934
728	1115	33300	0.999939943546934
729	1113	33300	0.999939943546934
730	1112	33300	0.999939943546934
731	1099	33300	0.999939943546934
732	1094	33300	0.999939943546934
733	1092	33300	0.999939943546934
734	1089	33300	0.999939943546934
735	1086	33300	0.999939943546934
736	1082	33300	0.999939943546934
737	1080	33300	0.999939943546934
738	1076	33300	0.999939943546934
739	1067	33300	0.999939943546934
740	1058	33300	0.999939943546934
741	1047	33300	0.999939943546934
742	1046	33300	0.999939943546934
743	1033	33300	0.999939943546934
744	1032	33300	0.999939943546934
745	1030	33300	0.999939943546934
746	1029	33300	0.999939943546934
747	1028	33300	0.999939943546934
748	1015	33300	0.999939943546934
749	1009	33300	0.999939943546934
750	1008	33300	0.999939943546934
751	996	33300	0.999939943546934
752	995	33300	0.999939943546934
753	988	33300	0.999939943546934
754	988	33300	0.999939943546934
755	986	33300	0.999939943546934
756	982	33300	0.999939943546934
757	979	33300	0.999939943546934
758	965	33300	0.999939943546934
759	955	33300	0.999939943546934
760	949	33300	0.999939943546934
761	934	33300	0.999939943546934
762	926	33300	0.999939943546934
763	925	33300	0.999939943546934
764	924	33300	0.999939943546934
765	913	33300	0.999939943546934
766	913	33300	0.999939943546934
767	909	33300	0.999939943546934
768	908	33300	0.999939943546934
769	902	33300	0.999939943546934
770	902	33300	0.999939943546934
771	901	33300	0.999939943546934
772	891	33300	0.999939943546934
773	885	33300	0.999939943546934
774	884	33300	0.999939943546934
775	883	33300	0.999939943546934
776	868	33300	0.999939943546934
777	865	33300	0.999939943546934
778	861	33300	0.999939943546934
779	859	33300	0.999939943546934
780	848	33300	0.999939943546934
781	841	33300	0.999939943546934
782	839	33300	0.999939943546934
783	838	33300	0.999939943546934
784	835	33300	0.999939943546934
785	831	33300	0.999939943546934
786	830	33300	0.999939943546934
787	829	33300	0.999939943546934
788	826	33300	0.999939943546934
789	823	33300	0.999939943546934
790	819	33300	0.999939943546934
791	814	33300	0.999939943546934
792	814	33300	0.999939943546934
793	800	33300	0.999939943546934
794	796	33300	0.999939943546934
795	796	33300	0.999939943546934
796	795	33300	0.999939943546934
797	794	33300	0.999939943546934
798	790	33300	0.999939943546934
799	788	33300	0.999939943546934
800	775	33300	0.999939943546934
801	773	33300	0.999939943546934
802	772	33300	0.999939943546934
803	767	33300	0.999939943546934
804	765	33300	0.999939943546934
805	762	33300	0.999939943546934
806	762	33300	0.999939943546934
807	757	33300	0.999939943546934
808	754	33300	0.999939943546934
809	752	33300	0.999939943546934
810	751	33300	0.999939943546934
811	750	33300	0.999939943546934
812	746	33300	0.999939943546934
813	727	33300	0.999939943546934
814	712	33300	0.999939943546934
815	708	33300	0.999939943546934
816	704	33300	0.999939943546934
817	701	33300	0.999939943546934
818	691	33300	0.999939943546934
819	688	33300	0.999939943546934
820	687	33300	0.999939943546934
821	685	33300	0.999939943546934
822	683	33300	0.999939943546934
823	681	33300	0.999939943546934
824	678	33300	0.999939943546934
825	676	33300	0.999939943546934
826	670	33300	0.999939943546934
827	656	33300	0.999939943546934
828	649	33300	0.999939943546934
829	645	33300	0.999939943546934
830	642	33300	0.999939943546934
831	639	33300	0.999939943546934
832	629	33300	0.999939943546934
833	618	33300	0.999939943546934
834	607	33300	0.999939943546934
835	602	33300	0.999939943546934
836	598	33300	0.999939943546934
837	594	33300	0.999939943546934
838	593	33300	0.999939943546934
839	591	33300	0.999939943546934
840	590	33300	0.999939943546934
841	579	33300	0.999939943546934
842	577	33300	0.999939943546934
843	573	33300	0.999939943546934
844	567	33300	0.999939943546934
845	563	33300	0.999939943546934
846	556	33300	0.999939943546934
847	552	33300	0.999939943546934
848	548	33300	0.999939943546934
849	547	33300	0.999939943546934
850	545	33300	0.999939943546934
851	545	33300	0.999939943546934
852	536	33300	0.999939943546934
853	529	33300	0.999939943546934
854	526	33300	0.999939943546934
855	526	33300	0.999939943546934
856	522	33300	0.999939943546934
857	521	33300	0.999939943546934
858	520	33300	0.999939943546934
859	515	33300	0.999939943546934
860	515	33300	0.999939943546934
861	499	33300	0.999939943546934
862	485	33300	0.999939943546934
863	483	33302	1
864	480	33302	1
865	473	33302	1
866	472	33302	1
867	470	33302	1
868	468	33302	1
869	463	33302	1
870	456	33302	1
871	456	33302	1
872	450	33302	1
873	448	33302	1
874	447	33302	1
875	447	33302	1
876	446	33302	1
877	444	33302	1
878	439	33302	1
879	438	33302	1
880	431	33302	1
881	425	33302	1
882	423	33302	1
883	420	33302	1
884	419	33302	1
885	410	33302	1
886	404	33302	1
887	397	33302	1
888	393	33302	1
889	388	33302	1
